step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
18,CASH_OUT,77582.81,C1661434986,48857.0,0.0,C340990563,318152.24,395735.05,0,0
19,CASH_IN,50076.81,C1605637481,2135520.96,2185597.77,C2039814587,1086495.7,1036418.89,0,0
19,CASH_OUT,233250.77,C956488692,0.0,0.0,C1215688355,1505740.04,1738990.81,0,0
11,TRANSFER,519532.39,C436730907,324540.76,0.0,C1915091057,0.0,641562.01,0,0
10,CASH_OUT,212437.01,C2058943213,0.0,0.0,C303527820,474071.21,810195.48,0,0
19,PAYMENT,3267.55,C1468324728,0.0,0.0,M1957372080,0.0,0.0,0,0
13,PAYMENT,3408.55,C99446019,0.0,0.0,M1050634533,0.0,0.0,0,0
18,CASH_OUT,27458.99,C1229013650,0.0,0.0,C1512620199,279175.04,306634.03,0,0
11,TRANSFER,1335602.19,C1666342699,796471.56,0.0,C1832936189,0.0,1293572.49,0,0
9,CASH_OUT,86558.13,C1846255851,0.0,0.0,C1453382929,323973.54,642192.6,0,0
14,PAYMENT,15548.92,C939890309,0.0,0.0,M737868503,0.0,0.0,0,0
10,CASH_OUT,22890.19,C1397049103,0.0,0.0,C1109959414,3795585.44,3818475.63,0,0
18,CASH_OUT,275361.54,C1447910243,0.0,0.0,C1500535881,445816.82,437793.98,0,0
15,CASH_OUT,380299.73,C403802926,187908.93,0.0,C1466116776,356623.28,736923.01,0,0
13,CASH_OUT,368310.66,C58508222,22739.0,0.0,C260063259,306134.29,674444.95,0,0
13,CASH_IN,57524.48,C453822405,9263152.88,9320677.36,C1134040214,896864.29,1169598.53,0,0
11,CASH_OUT,9471.59,C1255163760,0.0,0.0,C1666929784,221474.27,230945.86,0,0
16,CASH_OUT,79648.2,C1578011409,0.0,0.0,C1350277540,977634.22,1191949.77,0,0
18,CASH_OUT,18571.28,C1551218732,0.0,0.0,C571063338,326635.94,215865.24,0,0
18,PAYMENT,4703.45,C1338523801,0.0,0.0,M278959892,0.0,0.0,0,0
20,CASH_OUT,281680.64,C241144010,0.0,0.0,C340937308,512917.24,794597.88,0,0
11,CASH_IN,216889.55,C1089647042,2874185.59,3091075.14,C2117232293,225339.73,228813.88,0,0
14,CASH_IN,119223.16,C865257223,7637307.42,7756530.57,C2025619786,193234.98,74011.82,0,0
13,PAYMENT,4074.4,C1991211330,5030.0,955.6,M1676692643,0.0,0.0,0,0
13,CASH_IN,41971.32,C55027160,10234827.23,10276798.54,C187558406,6124709.23,7056676.2,0,0
12,PAYMENT,5842.07,C1068052800,119907.0,114064.93,M1123649484,0.0,0.0,0,0
14,CASH_IN,546948.26,C1601186571,14711.0,561659.26,C551528445,6121.0,5768.95,0,0
19,PAYMENT,21250.59,C1613539014,542366.71,521116.11,M1929497594,0.0,0.0,0,0
10,CASH_OUT,251551.11,C96574511,9636.0,0.0,C435543965,777317.75,1028868.86,0,0
10,PAYMENT,14157.32,C377873225,9163.0,0.0,M1079716164,0.0,0.0,0,0
13,CASH_IN,738688.95,C583740206,41356.0,780044.95,C22272767,301676.4,0.0,0,0
17,CASH_OUT,315094.44,C1207890073,181390.63,0.0,C371684665,1344994.88,1660089.32,0,0
18,CASH_OUT,278005.41,C1374509553,0.0,0.0,C1116529621,518226.66,796232.08,0,0
16,CASH_OUT,45904.11,C401884536,54711.0,8806.89,C1754341347,258204.42,304108.53,0,0
15,CASH_OUT,348387.55,C737711155,0.0,0.0,C705073130,476115.15,824502.7,0,0
14,CASH_OUT,191337.0,C293054842,114466.0,0.0,C298653109,717929.96,1840909.2,0,0
17,CASH_IN,72127.6,C1832295747,18116010.73,18188138.33,C164068556,16594548.87,17774515.28,0,0
14,CASH_OUT,93079.82,C1343713508,0.0,0.0,C1221518165,950718.68,1496166.0,0,0
19,CASH_IN,170902.51,C506845528,909805.33,1080707.84,C219651118,1600181.05,1429278.54,0,0
10,CASH_OUT,31217.97,C1225435730,2709620.25,2678402.28,C1938841087,909733.61,2453161.15,0,0
10,CASH_IN,479334.98,C1958809538,21456.0,500790.98,C148406167,0.0,0.0,0,0
12,TRANSFER,499396.25,C99714976,261529.02,0.0,C389818609,1101312.46,1600708.71,0,0
16,CASH_OUT,278854.03,C253971281,221.0,0.0,C833516566,75917.69,70078.95,0,0
18,CASH_IN,661620.76,C1165353889,6456190.26,7117811.02,C1963994638,1148526.78,500433.51,0,0
10,CASH_OUT,338638.03,C587226944,10256.0,0.0,C1033425869,186728.27,2043652.23,0,0
19,CASH_OUT,184661.75,C1474354935,0.0,0.0,C1122575706,243649.61,237850.78,0,0
18,CASH_OUT,51611.69,C3454009,0.0,0.0,C2147402199,994301.62,1045913.31,0,0
12,PAYMENT,2961.77,C1660068127,0.0,0.0,M67563320,0.0,0.0,0,0
19,PAYMENT,10047.3,C1084288347,0.0,0.0,M1852457208,0.0,0.0,0,0
17,PAYMENT,34761.87,C560594404,78659.0,43897.13,M671027735,0.0,0.0,0,0
15,CASH_OUT,67199.26,C855405339,20596.0,0.0,C233568520,0.0,0.0,0,0
20,CASH_OUT,321113.49,C1029063233,25383.0,0.0,C1911355802,214743.44,535856.93,0,0
15,CASH_OUT,113332.58,C159001027,0.0,0.0,C1003026362,6819321.68,6900742.12,0,0
15,CASH_OUT,67493.76,C976287142,1601212.9,1533719.14,C1203852392,1157150.67,1224644.43,0,0
14,CASH_OUT,304439.0,C296363555,21157.0,0.0,C449117351,22027.0,0.0,0,0
10,PAYMENT,3337.9,C160525579,0.0,0.0,M694303862,0.0,0.0,0,0
13,CASH_OUT,51940.59,C1069571163,0.0,0.0,C1090825814,489012.69,540953.28,0,0
10,CASH_IN,296733.32,C1691216644,5049177.02,5345910.35,C330751252,317426.64,20693.32,0,0
19,CASH_IN,266297.47,C657499811,126518.0,392815.47,C1495049238,65376.0,0.0,0,0
14,CASH_OUT,132300.88,C1027766799,15332.0,0.0,C1269097316,4227977.02,4451397.68,0,0
15,CASH_OUT,231442.74,C1684383634,502.0,0.0,C858664262,746539.85,1660215.26,0,0
6,CASH_OUT,148971.75,C1846347146,33979.53,0.0,C481402298,287165.23,2274476.83,0,0
18,PAYMENT,872.01,C862495076,70299.0,69426.99,M377051530,0.0,0.0,0,0
15,TRANSFER,237121.27,C1851879017,84239.0,0.0,C1348246868,9110.57,246231.84,0,0
10,CASH_OUT,376713.5,C983445900,0.0,0.0,C1928995349,521978.97,898692.48,0,0
17,CASH_OUT,297021.4,C2047080336,0.0,0.0,C156498421,11210600.91,11584201.02,0,0
13,PAYMENT,5365.94,C892477797,529665.24,524299.29,M196133685,0.0,0.0,0,0
13,CASH_OUT,161308.45,C1278455570,0.0,0.0,C121280641,692466.72,853775.17,0,0
16,PAYMENT,37785.67,C831102061,0.0,0.0,M1444555644,0.0,0.0,0,0
14,PAYMENT,11806.54,C556540455,235734.03,223927.49,M1630643694,0.0,0.0,0,0
13,TRANSFER,459502.03,C1753977424,213551.08,0.0,C1959301671,2906622.84,3366124.87,0,0
15,PAYMENT,3157.86,C1351485925,0.0,0.0,M800811507,0.0,0.0,0,0
19,PAYMENT,18232.08,C1951105852,0.0,0.0,M388189269,0.0,0.0,0,0
10,CASH_IN,15547.59,C277802540,21097806.0,21113353.59,C799530038,486588.69,471041.1,0,0
11,PAYMENT,10910.72,C713518487,635434.76,624524.05,M1912776476,0.0,0.0,0,0
10,CASH_OUT,145213.64,C45367113,30469.0,0.0,C2014105033,155740.1,202173.96,0,0
19,CASH_OUT,139838.76,C1890461167,0.0,0.0,C1024524604,219251.3,359090.07,0,0
19,CASH_OUT,56511.51,C472519967,100632.0,44120.49,C109284767,0.0,56511.51,0,0
9,PAYMENT,18794.45,C661461901,0.0,0.0,M349591295,0.0,0.0,0,0
17,CASH_IN,391283.21,C190609886,23290394.7,23681677.91,C392424605,5428195.27,5036912.06,0,0
16,CASH_OUT,193377.99,C688402132,0.0,0.0,C2060716124,3055957.44,3249335.43,0,0
19,CASH_IN,141461.1,C472481599,152968.54,294429.65,C1703466391,684707.92,543246.82,0,0
1,PAYMENT,12187.88,C1441243996,22472.0,10284.12,M936219350,0.0,0.0,0,0
13,CASH_OUT,433811.04,C1077748548,108022.94,0.0,C784263051,1557019.76,1990830.8,0,0
12,PAYMENT,1704.3,C1695061858,2086641.19,2084936.89,M1018135252,0.0,0.0,0,0
12,CASH_IN,100658.53,C886654604,10953.0,111611.53,C402465615,7239.09,0.0,0,0
17,CASH_OUT,205296.38,C1235603778,115584.2,0.0,C1632247565,14582.46,219878.84,0,0
8,CASH_OUT,278547.21,C760602480,0.0,0.0,C497806226,364899.86,173333.3,0,0
20,CASH_OUT,19383.59,C919167628,0.0,0.0,C1011395618,960657.39,980040.98,0,0
15,CASH_OUT,221160.8,C1248299718,249739.0,28578.2,C1970982612,2352533.46,2580999.68,0,0
10,PAYMENT,13085.48,C837654485,121212.73,108127.25,M1876694471,0.0,0.0,0,0
13,CASH_OUT,284815.45,C683752178,0.0,0.0,C1457224411,1655639.21,1940454.66,0,0
13,CASH_IN,72628.33,C929715018,10791280.49,10863908.82,C1239117852,852689.33,780060.99,0,0
11,CASH_IN,73892.46,C1059581525,3546536.05,3620428.51,C1220911229,6414435.74,6340543.28,0,0
8,CASH_IN,14816.75,C1348796108,5557861.58,5572678.32,C440708502,64525.02,89581.15,0,0
17,PAYMENT,3745.85,C370101461,0.0,0.0,M530931839,0.0,0.0,0,0
16,CASH_OUT,417234.56,C193948493,39692.0,0.0,C1800981253,0.0,417234.56,0,0
18,CASH_OUT,65880.09,C897784948,11020.0,0.0,C503013051,51890.42,117770.51,0,0
11,CASH_IN,91863.17,C2043068748,6438602.92,6530466.09,C2077098348,162096.14,70232.97,0,0
14,CASH_OUT,87717.48,C1777301724,11452.0,0.0,C802845853,598276.42,496615.96,0,0
7,CASH_IN,303327.18,C1899777429,824894.36,1128221.54,C1419794148,3478068.02,4871037.9,0,0
17,CASH_OUT,93491.27,C1882404780,0.0,0.0,C776917345,2037015.43,2328381.4,0,0
14,CASH_OUT,127193.0,C1543789156,0.0,0.0,C1055725762,688680.54,815873.54,0,0
8,PAYMENT,1736.13,C306216757,115086.01,113349.88,M1295051847,0.0,0.0,0,0
13,CASH_OUT,388289.94,C1130598877,11525.0,0.0,C1502394917,1097289.45,502475.03,0,0
10,PAYMENT,16287.77,C1286438765,150534.19,134246.42,M696556967,0.0,0.0,0,0
8,PAYMENT,13385.4,C812035462,0.0,0.0,M65139681,0.0,0.0,0,0
9,CASH_OUT,95932.47,C151182129,925.0,0.0,C1602862380,0.0,95932.47,0,0
17,CASH_OUT,159490.6,C199375674,0.0,0.0,C1364497155,302650.14,462140.74,0,0
17,PAYMENT,10096.96,C119866464,10391.22,294.26,M213640047,0.0,0.0,0,0
11,CASH_OUT,209165.4,C525914955,50265.0,0.0,C1540056753,79503.77,373558.68,0,0
19,CASH_OUT,175734.51,C995852476,24699.43,0.0,C1444712550,2133041.01,2308775.52,0,0
13,CASH_IN,325397.51,C1077866002,8383.0,333780.51,C463832399,0.0,0.0,0,0
9,PAYMENT,37362.23,C1963683888,12002.0,0.0,M505481035,0.0,0.0,0,0
14,PAYMENT,2834.0,C192995637,0.0,0.0,M150596756,0.0,0.0,0,0
17,CASH_OUT,75245.9,C762778312,451551.05,376305.15,C1081632645,129711.16,0.0,0,0
14,CASH_OUT,228009.81,C1062660485,0.0,0.0,C661414725,666889.0,0.0,0,0
15,CASH_OUT,16960.01,C2129492310,52966.0,36005.99,C2126355909,0.0,16960.01,0,0
14,CASH_IN,77474.23,C325280668,3180693.94,3258168.17,C609455291,843885.25,766411.02,0,0
10,CASH_OUT,95621.19,C1352055318,287522.42,191901.23,C252626745,368122.56,463743.75,0,0
17,TRANSFER,232126.8,C326294728,0.0,0.0,C1771387345,384750.44,616877.24,0,0
17,CASH_OUT,166733.82,C1752735819,0.0,0.0,C1092528421,1358300.81,1173770.84,0,0
18,CASH_IN,294882.94,C1414026029,4931203.16,5226086.1,C1794194687,2142539.4,1847656.46,0,0
16,CASH_OUT,209917.03,C138126958,64815.0,0.0,C1167244165,0.0,142628.16,0,0
18,CASH_OUT,256474.9,C1721728243,0.0,0.0,C66108215,697383.7,887994.46,0,0
12,CASH_OUT,160741.47,C40352589,0.0,0.0,C2104502119,407557.09,1272272.3,0,0
18,PAYMENT,1116.88,C373383394,0.0,0.0,M1151443429,0.0,0.0,0,0
17,PAYMENT,549.26,C429434925,383734.81,383185.55,M384991572,0.0,0.0,0,0
9,CASH_OUT,393886.99,C982520938,50166.0,0.0,C691896786,294674.14,689899.3,0,0
10,CASH_OUT,112122.22,C1649025168,0.0,0.0,C1412774833,725707.17,734714.03,0,0
8,CASH_OUT,130187.04,C736936164,931615.61,801428.57,C1988852187,1116922.52,2232864.41,0,0
11,CASH_IN,312908.39,C2042942440,1054.0,313962.39,C416519915,111505.46,0.0,0,0
8,CASH_IN,522525.47,C1718892467,44224.0,566749.47,C787033725,4547905.63,6341880.67,0,0
16,CASH_OUT,211914.83,C1913800745,0.0,0.0,C1680441238,256733.51,468648.34,0,0
18,CASH_OUT,123155.45,C1512156545,0.0,0.0,C854767138,333544.41,456699.86,0,0
18,PAYMENT,12819.51,C424534055,0.0,0.0,M1230341189,0.0,0.0,0,0
19,PAYMENT,1353.8,C981834567,238977.52,237623.72,M55282804,0.0,0.0,0,0
13,CASH_OUT,43565.0,C1430536840,0.0,0.0,C768863584,451193.99,494758.99,0,0
18,PAYMENT,8170.45,C1551687239,0.0,0.0,M1069414630,0.0,0.0,0,0
18,CASH_OUT,22310.18,C94880727,90893.0,68582.82,C1191785030,117289.91,139600.09,0,0
16,CASH_OUT,30.34,C652522574,0.0,0.0,C1783873866,230002.66,230033.01,0,0
19,CASH_OUT,247298.89,C1087778138,22235.0,0.0,C1416620445,0.0,255456.27,0,0
19,CASH_IN,287886.35,C1517769867,19316.0,307202.35,C271322338,1003668.74,772153.93,0,0
9,PAYMENT,7237.39,C34658015,0.0,0.0,M396406783,0.0,0.0,0,0
9,CASH_IN,140260.16,C1914252700,20607.0,160867.16,C1587127891,110.0,0.0,0,0
16,CASH_OUT,38521.09,C1372297308,0.0,0.0,C1082992891,1941526.15,2012325.84,0,0
10,CASH_OUT,223548.81,C1607994529,0.0,0.0,C323564821,302702.79,1990170.52,0,0
10,TRANSFER,1197968.24,C998874470,28873.0,0.0,C2145961947,7644368.52,8842336.76,0,0
8,TRANSFER,612507.83,C8120276,259869.0,0.0,C1915163610,1482.0,1232867.65,0,0
19,CASH_OUT,27481.58,C260415459,0.0,0.0,C105313428,1112489.93,1088032.7,0,0
1,TRANSFER,2032275.62,C1369885738,0.0,0.0,C392292416,3420103.09,5056707.37,0,0
16,CASH_OUT,71693.36,C389472518,0.0,0.0,C1074857444,1337260.97,1408954.33,0,0
9,CASH_OUT,371719.86,C1327443193,305931.65,0.0,C1428539340,503793.0,1415237.65,0,0
15,PAYMENT,8302.53,C1619422365,38193.0,29890.47,M612237416,0.0,0.0,0,0
13,CASH_IN,44930.94,C1227299798,3573573.0,3618503.94,C1272096944,517740.49,472809.55,0,0
19,PAYMENT,5743.98,C1988485033,31180.0,25436.02,M501017810,0.0,0.0,0,0
13,CASH_OUT,290922.17,C650581648,0.0,0.0,C761069599,4499638.51,4790560.68,0,0
15,CASH_IN,443578.9,C884126244,101091.0,544669.9,C620638596,3829703.12,3386124.22,0,0
19,CASH_OUT,45707.63,C914570036,149628.08,103920.45,C1920227379,8914448.27,8960155.9,0,0
11,CASH_OUT,65834.22,C1685174619,0.0,0.0,C1556993174,81129.52,146963.74,0,0
16,CASH_IN,127925.38,C1407795910,4041735.8,4169661.18,C1043421834,751412.67,623487.29,0,0
10,CASH_IN,33640.51,C270253219,1884546.94,1918187.45,C1807010830,774947.68,741307.17,0,0
19,CASH_OUT,303639.88,C659413649,321684.0,18044.12,C1069131391,4714287.28,5017927.16,0,0
18,TRANSFER,1228484.57,C758303738,10183.0,0.0,C816250914,0.0,1228484.57,0,0
15,CASH_IN,295127.48,C297800152,612.0,295739.48,C183036479,9520567.21,9225439.73,0,0
15,PAYMENT,7147.55,C1783362201,5609.06,0.0,M911249351,0.0,0.0,0,0
13,TRANSFER,693932.79,C1953057569,0.0,0.0,C2041794937,1965590.48,2923716.71,0,0
18,CASH_OUT,209984.93,C741602760,0.0,0.0,C2107268831,479126.03,689110.95,0,0
14,CASH_OUT,241348.14,C1618118897,30400.0,0.0,C564356387,0.0,240025.45,0,0
19,PAYMENT,24151.87,C1484961599,0.0,0.0,M1655849711,0.0,0.0,0,0
19,CASH_OUT,35788.23,C1606434401,4268.0,0.0,C504622795,249293.37,285081.6,0,0
15,CASH_OUT,183233.66,C1418498196,80913.99,0.0,C1384904323,239890.35,423124.01,0,0
13,CASH_IN,226378.51,C781311326,3683821.26,3910199.76,C1262822392,22893901.07,22667522.57,0,0
20,CASH_IN,91154.06,C2094990720,8406851.18,8498005.24,C1470836835,810332.28,719178.22,0,0
16,CASH_IN,470853.07,C1607555046,30107.0,500960.07,C1634017103,27160.28,0.0,0,0
19,CASH_OUT,34385.36,C464461201,0.0,0.0,C321955510,774521.83,676766.39,0,0
12,CASH_OUT,541.73,C327623706,247.0,0.0,C959083568,0.0,280680.71,0,0
16,PAYMENT,14284.57,C1570823753,0.0,0.0,M2035789622,0.0,0.0,0,0
19,PAYMENT,13901.64,C1170265564,135588.96,121687.32,M60580172,0.0,0.0,0,0
18,CASH_OUT,136640.5,C2062406706,214.0,0.0,C1006196514,250728.33,387368.82,0,0
10,PAYMENT,15097.27,C1765549245,211.0,0.0,M2070339009,0.0,0.0,0,0
17,CASH_OUT,505103.68,C735383365,5035.0,0.0,C1553623466,76870.05,627763.31,0,0
10,CASH_IN,395581.66,C813932349,102151.0,497732.66,C697172013,1003851.7,222579.29,0,0
19,CASH_IN,71271.25,C1438383953,2768792.63,2840063.87,C1805037453,475922.73,404651.48,0,0
9,CASH_OUT,148942.68,C1601724076,0.0,0.0,C309301400,1628321.9,2397895.19,0,0
11,PAYMENT,14602.41,C291733822,120254.86,105652.45,M130618911,0.0,0.0,0,0
9,PAYMENT,8193.5,C105639794,0.0,0.0,M2095908954,0.0,0.0,0,0
1,PAYMENT,6029.92,C1617156106,19890.19,13860.27,M288615534,0.0,0.0,0,0
10,PAYMENT,17593.93,C469956104,0.0,0.0,M498072256,0.0,0.0,0,0
10,PAYMENT,8540.3,C1215904995,0.0,0.0,M262705084,0.0,0.0,0,0
7,PAYMENT,15077.12,C684641815,5797434.25,5782357.13,M2073254346,0.0,0.0,0,0
13,CASH_IN,23295.7,C149511024,3777987.26,3801282.95,C1684833454,137665.11,114369.41,0,0
17,CASH_OUT,109286.62,C1495902904,0.0,0.0,C248626167,126031.81,235318.43,0,0
19,PAYMENT,9074.51,C1748529697,19897.0,10822.49,M979239460,0.0,0.0,0,0
18,CASH_OUT,358393.65,C1527212985,0.0,0.0,C2049111235,1390704.05,1749097.7,0,0
15,CASH_IN,317999.52,C605847345,233592.0,551591.52,C903716563,1470212.81,1152213.29,0,0
13,PAYMENT,3164.19,C1258563554,0.0,0.0,M1614936524,0.0,0.0,0,0
8,CASH_OUT,276816.84,C558287023,9017.0,0.0,C1080993648,0.0,276816.84,0,0
19,CASH_IN,9664.66,C308277465,397.0,10061.66,C1949003629,574700.77,565036.1,0,0
17,CASH_OUT,427775.1,C53158920,0.0,0.0,C12543326,1292830.17,1720605.27,0,0
16,CASH_OUT,141116.49,C2009098697,0.0,0.0,C512811475,390244.56,658808.95,0,0
16,CASH_IN,53282.01,C560058030,18785969.48,18839251.49,C802663593,590045.86,1917213.81,0,0
2,PAYMENT,4994.3,C875456779,32204.57,27210.28,M1159329398,0.0,0.0,0,0
16,CASH_OUT,22233.12,C1476445327,0.0,0.0,C2085432393,477885.36,475923.08,0,0
19,CASH_IN,232603.23,C2056769715,188.0,232791.23,C2133609533,2970003.93,2480825.14,0,0
9,CASH_IN,63739.96,C247098204,3558993.87,3622733.84,C2038994826,1352078.42,1505122.69,0,0
17,TRANSFER,31185.74,C1256769998,0.0,0.0,C697192961,56133.5,87319.24,0,0
1,CASH_OUT,110414.71,C768216420,26845.41,0.0,C1509514333,288800.0,2415.16,0,0
18,CASH_OUT,25185.05,C438488049,0.0,0.0,C711248671,5931943.96,5957129.01,0,0
10,PAYMENT,16846.48,C1808153411,0.0,0.0,M105056788,0.0,0.0,0,0
13,PAYMENT,2650.48,C860062685,0.0,0.0,M1542084235,0.0,0.0,0,0
18,CASH_OUT,18657.26,C1881599862,324514.0,305856.74,C1258968743,103154.0,23387.44,0,0
17,CASH_OUT,229543.13,C165769867,183.0,0.0,C1823585565,0.0,229543.13,0,0
10,CASH_OUT,348503.78,C1295220768,0.0,0.0,C1861258153,351858.67,686538.92,0,0
11,PAYMENT,1716.15,C1125133654,10661.0,8944.85,M951200187,0.0,0.0,0,0
15,PAYMENT,6667.16,C521993475,0.0,0.0,M2109503038,0.0,0.0,0,0
17,CASH_IN,33714.42,C1962936541,100039.0,133753.42,C415421142,352345.39,240024.24,0,0
7,PAYMENT,1620.17,C70432899,0.0,0.0,M252297858,0.0,0.0,0,0
10,CASH_OUT,263545.47,C1740731241,55749.0,0.0,C125302800,0.0,35469.77,0,0
11,PAYMENT,3366.6,C1931185175,80217.0,76850.4,M1624716771,0.0,0.0,0,0
18,CASH_IN,63489.1,C2133610144,3558.0,67047.1,C421639228,5194324.84,5130835.74,0,0
20,CASH_OUT,615988.72,C1181190700,0.0,0.0,C830832722,639558.3,1255547.02,0,0
14,PAYMENT,33469.12,C1548399022,0.0,0.0,M1555536766,0.0,0.0,0,0
9,CASH_IN,59912.02,C1125998955,40126.0,100038.02,C929611695,123894.0,0.0,0,0
14,PAYMENT,12562.64,C260937524,41313.0,28750.36,M1961421316,0.0,0.0,0,0
15,CASH_OUT,176747.43,C1464127005,11253.0,0.0,C1315688903,4070020.42,4461031.0,0,0
18,CASH_OUT,143029.06,C1923430667,1101732.75,958703.7,C702398649,246401.31,107366.91,0,0
13,PAYMENT,13488.35,C1424044949,228384.0,214895.64,M1061176571,0.0,0.0,0,0
11,TRANSFER,87648.1,C1869191125,0.0,0.0,C1148798076,722866.02,598660.86,0,0
17,CASH_OUT,138050.87,C881356072,20700.0,0.0,C1543070900,1028807.03,1166857.9,0,0
9,CASH_OUT,84969.34,C645495956,20256.0,0.0,C2000319738,11335.0,96304.34,0,0
18,PAYMENT,1497.67,C674995548,0.0,0.0,M1980055703,0.0,0.0,0,0
11,PAYMENT,26968.26,C274548544,181089.0,154120.74,M1949654823,0.0,0.0,0,0
19,PAYMENT,15034.66,C1841706123,91450.0,76415.34,M303599965,0.0,0.0,0,0
11,CASH_IN,146159.27,C1675506064,719201.65,865360.92,C403130913,614704.73,468545.46,0,0
17,CASH_OUT,250308.91,C1375793036,0.0,0.0,C106616382,4954489.12,5204798.04,0,0
17,CASH_OUT,4303.73,C1446586393,0.0,0.0,C953872975,136178.0,140481.73,0,0
18,TRANSFER,356630.69,C823355808,860608.25,503977.56,C1453244959,917272.73,1265602.44,0,0
19,CASH_OUT,84300.54,C200442988,10079.0,0.0,C1789032306,14472.0,98772.54,0,0
15,CASH_OUT,219607.59,C1160378828,636431.14,416823.56,C1626204867,4396811.44,4698114.13,0,0
16,PAYMENT,797.41,C27317725,81775.91,80978.5,M661417206,0.0,0.0,0,0
8,PAYMENT,7982.99,C1751597380,92204.0,84221.01,M1504814937,0.0,0.0,0,0
19,CASH_IN,74321.69,C1967943671,962396.3,1036717.99,C497877325,468537.23,394215.54,0,0
8,CASH_OUT,412218.59,C685137658,131523.0,0.0,C1479450980,1296086.92,1708305.51,0,0
11,PAYMENT,9973.59,C638465093,330150.27,320176.68,M308666216,0.0,0.0,0,0
17,CASH_OUT,83366.1,C1654964558,0.0,0.0,C851986404,105554.53,188920.63,0,0
20,PAYMENT,2948.25,C565378298,0.0,0.0,M1468377268,0.0,0.0,0,0
15,CASH_IN,173738.72,C289637562,234.0,173972.72,C1626321802,0.0,0.0,0,0
14,PAYMENT,10736.98,C1168439581,0.0,0.0,M573382590,0.0,0.0,0,0
2,DEBIT,5301.22,C1260308116,30441.0,25139.78,C542895457,187096.37,93380.65,0,0
13,PAYMENT,12943.05,C89186459,0.0,0.0,M1883794242,0.0,0.0,0,0
12,CASH_OUT,51812.41,C1898573191,0.0,0.0,C1400555003,101253.0,0.0,0,0
16,CASH_OUT,293011.99,C910946595,0.0,0.0,C789530788,1512661.43,1805673.42,0,0
19,PAYMENT,3730.51,C999713875,58897.07,55166.56,M648197953,0.0,0.0,0,0
12,TRANSFER,166240.5,C2111856879,0.0,0.0,C1665144422,376535.4,455715.79,0,0
18,CASH_OUT,106501.85,C1672093393,10403.0,0.0,C2143986937,0.0,106501.85,0,0
12,PAYMENT,32000.4,C351181914,8058.0,0.0,M1256217872,0.0,0.0,0,0
18,PAYMENT,9216.12,C515119808,0.0,0.0,M1624314901,0.0,0.0,0,0
13,PAYMENT,9309.35,C299038958,195.0,0.0,M1961679256,0.0,0.0,0,0
13,PAYMENT,3280.91,C123027399,1394.0,0.0,M1155991181,0.0,0.0,0,0
19,CASH_OUT,71077.52,C351180713,22418.0,0.0,C1115432492,0.0,4986.11,0,0
12,CASH_OUT,207334.14,C824059011,0.0,0.0,C1922859107,1037165.79,2204657.3,0,0
10,CASH_IN,39270.08,C1246188467,2722735.58,2762005.66,C1719999512,884071.88,844801.8,0,0
9,TRANSFER,1490048.45,C477219661,0.0,0.0,C1730752455,7695111.07,9185159.52,0,0
18,CASH_OUT,84710.22,C1567248961,0.0,0.0,C1196694338,8157286.57,8487444.98,0,0
18,PAYMENT,3178.86,C896315314,79671.0,76492.14,M1603752343,0.0,0.0,0,0
13,CASH_OUT,199306.41,C863359013,579.81,0.0,C68825486,668031.32,867337.74,0,0
16,PAYMENT,21316.9,C41376335,21944.0,627.1,M514023796,0.0,0.0,0,0
18,PAYMENT,847.16,C1779825521,20991.0,20143.84,M1143837997,0.0,0.0,0,0
12,CASH_IN,8231.36,C755864156,2134085.26,2142316.62,C2047619354,795988.73,787757.37,0,0
6,CASH_OUT,570941.46,C1085738801,90148.36,0.0,C985934102,2370572.96,2941514.43,0,0
11,PAYMENT,3376.95,C732291195,0.0,0.0,M729315028,0.0,0.0,0,0
15,CASH_IN,373386.23,C894280087,3024434.82,3397821.05,C957175845,743610.38,370224.15,0,0
18,CASH_IN,80686.79,C1364555863,10687204.06,10767890.85,C2045781387,269298.94,150401.6,0,0
15,PAYMENT,3652.2,C2124665722,370972.0,367319.8,M1300384328,0.0,0.0,0,0
9,CASH_IN,199589.35,C1100285761,21433.0,221022.35,C90026948,1533.2,283960.44,0,0
15,CASH_OUT,84071.73,C1546687683,117.0,0.0,C141902643,0.0,84071.73,0,0
15,CASH_OUT,66140.43,C2067740191,0.0,0.0,C1767729358,248315.98,314456.41,0,0
17,TRANSFER,82170.58,C781880342,0.0,0.0,C304668888,384221.37,466391.96,0,0
18,CASH_IN,134280.01,C1000198697,73185.0,207465.01,C195132477,3206438.86,2881566.76,0,0
12,PAYMENT,6960.23,C924891526,0.0,0.0,M2018007166,0.0,0.0,0,0
14,PAYMENT,7270.49,C568243474,27366.71,20096.23,M1566217648,0.0,0.0,0,0
15,PAYMENT,49.85,C193460832,0.0,0.0,M108841341,0.0,0.0,0,0
20,CASH_IN,18015.21,C1556839952,181043.44,199058.65,C1391708686,4235805.46,4217790.25,0,0
11,PAYMENT,10936.87,C565316565,0.0,0.0,M1157059330,0.0,0.0,0,0
12,TRANSFER,311061.18,C1166854178,0.0,0.0,C1845016798,4127707.25,4438768.43,0,0
15,PAYMENT,10417.98,C2039180518,0.0,0.0,M1337574117,0.0,0.0,0,0
